Date,Day,Lane,Date_Time,Time,Minimum,Mean,Maximum,Lane_Pts_num,Oberserved_percent
3/5/23,Sunday,Lane3,3/5/23 0:20,0:20:00,34.6,34.6,34.6,318,39.3
3/5/23,Sunday,Lane3,3/5/23 0:25,0:25:00,34.57,34.57,34.57,318,39
3/5/23,Sunday,Lane3,3/5/23 0:30,0:30:00,34.57,34.57,34.57,317,39.1
3/5/23,Sunday,Lane3,3/5/23 0:35,0:35:00,34.53,34.53,34.53,318,39
3/5/23,Sunday,Lane3,3/5/23 0:40,0:40:00,34.53,34.53,34.53,318,39
3/5/23,Sunday,Lane3,3/5/23 0:45,0:45:00,34.45,34.45,34.45,318,39
3/5/23,Sunday,Lane3,3/5/23 0:50,0:50:00,34.48,34.48,34.48,318,39
3/5/23,Sunday,Lane3,3/5/23 0:55,0:55:00,34.42,34.42,34.42,318,39
3/5/23,Sunday,Lane3,3/5/23 1:00,1:00:00,34.43,34.43,34.43,318,39
3/5/23,Sunday,Lane3,3/5/23 1:05,1:05:00,34.5,34.5,34.5,317,39.1
3/5/23,Sunday,Lane3,3/5/23 1:10,1:10:00,35.03,35.03,35.03,318,38.7
3/5/23,Sunday,Lane3,3/5/23 1:15,1:15:00,34.75,34.75,34.75,317,39.1
3/5/23,Sunday,Lane3,3/5/23 1:20,1:20:00,34.62,34.62,34.62,317,39.1
3/5/23,Sunday,Lane3,3/5/23 1:25,1:25:00,34.72,34.72,34.72,318,39
3/5/23,Sunday,Lane3,3/5/23 1:30,1:30:00,32.88,32.88,32.88,318,39
3/5/23,Sunday,Lane3,3/5/23 1:35,1:35:00,32.73,32.73,32.73,316,38.6
3/5/23,Sunday,Lane3,3/5/23 1:40,1:40:00,32.72,32.72,32.72,316,38.6
3/5/23,Sunday,Lane3,3/5/23 1:45,1:45:00,32.67,32.67,32.67,317,38.2
3/5/23,Sunday,Lane3,3/5/23 1:50,1:50:00,32.78,32.78,32.78,317,38.8
3/5/23,Sunday,Lane3,3/5/23 1:55,1:55:00,33.3,33.3,33.3,316,38.9
3/5/23,Sunday,Lane3,3/5/23 2:00,2:00:00,33.15,33.15,33.15,317,38.8
3/5/23,Sunday,Lane3,3/5/23 2:05,2:05:00,32.93,32.93,32.93,317,38.8
3/5/23,Sunday,Lane3,3/5/23 2:10,2:10:00,32.8,32.8,32.8,317,38.5
3/5/23,Sunday,Lane3,3/5/23 2:15,2:15:00,32.72,32.72,32.72,316,38.3
3/5/23,Sunday,Lane3,3/5/23 2:20,2:20:00,32.67,32.67,32.67,316,38
3/5/23,Sunday,Lane3,3/5/23 2:25,2:25:00,32.62,32.62,32.62,317,38.5
3/5/23,Sunday,Lane3,3/5/23 2:30,2:30:00,32.73,32.73,32.73,316,38.3
3/5/23,Sunday,Lane3,3/5/23 2:35,2:35:00,32.8,32.8,32.8,316,38.3
3/5/23,Sunday,Lane3,3/5/23 2:40,2:40:00,32.88,32.88,32.88,318,39
3/5/23,Sunday,Lane3,3/5/23 2:45,2:45:00,32.8,32.8,32.8,317,38.5
3/5/23,Sunday,Lane3,3/5/23 2:50,2:50:00,32.77,32.77,32.77,317,38.5
3/5/23,Sunday,Lane3,3/5/23 2:55,2:55:00,32.72,32.72,32.72,317,38.5
3/5/23,Sunday,Lane3,3/5/23 3:00,3:00:00,32.78,32.78,32.78,317,38.5
3/5/23,Sunday,Lane3,3/5/23 3:05,3:05:00,32.78,32.78,32.78,316,38.3
3/5/23,Sunday,Lane3,3/5/23 3:10,3:10:00,32.68,32.68,32.68,317,38.5
3/5/23,Sunday,Lane3,3/5/23 3:15,3:15:00,32.62,32.62,32.62,317,38.5
3/5/23,Sunday,Lane3,3/5/23 3:20,3:20:00,32.72,32.72,32.72,317,38.5
3/5/23,Sunday,Lane3,3/5/23 3:25,3:25:00,32.68,32.68,32.68,317,38.5
3/5/23,Sunday,Lane3,3/5/23 3:30,3:30:00,32.72,32.72,32.72,317,38.5
3/5/23,Sunday,Lane3,3/5/23 3:35,3:35:00,32.72,32.72,32.72,317,38.5
3/5/23,Sunday,Lane3,3/5/23 3:40,3:40:00,32.82,32.82,32.82,316,38.3
3/5/23,Sunday,Lane3,3/5/23 3:45,3:45:00,32.9,32.9,32.9,318,39
3/5/23,Sunday,Lane3,3/5/23 3:50,3:50:00,32.83,32.83,32.83,316,38.6
3/5/23,Sunday,Lane3,3/5/23 3:55,3:55:00,32.78,32.78,32.78,317,38.5
3/5/23,Sunday,Lane3,3/5/23 4:00,4:00:00,32.82,32.82,32.82,316,38.6
3/5/23,Sunday,Lane3,3/5/23 4:05,4:05:00,32.87,32.87,32.87,316,38.6
3/5/23,Sunday,Lane3,3/5/23 4:10,4:10:00,32.82,32.82,32.82,317,38.5
3/5/23,Sunday,Lane3,3/5/23 4:15,4:15:00,32.78,32.78,32.78,317,38.5
3/5/23,Sunday,Lane3,3/5/23 4:20,4:20:00,32.8,32.8,32.8,317,38.5
3/5/23,Sunday,Lane3,3/5/23 4:25,4:25:00,32.73,32.73,32.73,316,38.6
3/5/23,Sunday,Lane3,3/5/23 4:30,4:30:00,32.83,32.83,32.83,317,38.5
3/5/23,Sunday,Lane3,3/5/23 4:35,4:35:00,33.13,33.13,33.13,318,39
3/5/23,Sunday,Lane3,3/5/23 4:40,4:40:00,32.93,32.93,32.93,318,38.4
3/5/23,Sunday,Lane3,3/5/23 4:45,4:45:00,32.8,32.8,32.8,318,38.7
3/5/23,Sunday,Lane3,3/5/23 4:50,4:50:00,32.78,32.78,32.78,318,38.7
3/5/23,Sunday,Lane3,3/5/23 4:55,4:55:00,32.8,32.8,32.8,317,38.5
3/5/23,Sunday,Lane3,3/5/23 5:00,5:00:00,32.77,32.77,32.77,317,38.5
3/5/23,Sunday,Lane3,3/5/23 5:05,5:05:00,32.85,32.85,32.85,317,38.5
3/5/23,Sunday,Lane3,3/5/23 5:10,5:10:00,32.93,32.93,32.93,316,38.6
3/5/23,Sunday,Lane3,3/5/23 5:15,5:15:00,32.93,32.93,32.93,318,38.7
3/5/23,Sunday,Lane3,3/5/23 5:20,5:20:00,32.83,32.83,32.83,318,38.7
3/5/23,Sunday,Lane3,3/5/23 5:25,5:25:00,32.8,32.8,32.8,317,38.5
3/5/23,Sunday,Lane3,3/5/23 5:30,5:30:00,32.83,32.83,32.83,317,38.5
3/5/23,Sunday,Lane3,3/5/23 5:35,5:35:00,32.88,32.88,32.88,317,38.5
3/5/23,Sunday,Lane3,3/5/23 5:40,5:40:00,32.95,32.95,32.95,317,38.8
3/5/23,Sunday,Lane3,3/5/23 5:45,5:45:00,32.87,32.87,32.87,316,38.9
3/5/23,Sunday,Lane3,3/5/23 5:50,5:50:00,32.82,32.82,32.82,316,38.6
3/5/23,Sunday,Lane3,3/5/23 5:55,5:55:00,32.82,32.82,32.82,315,38.4
3/5/23,Sunday,Lane3,3/5/23 6:00,6:00:00,32.82,32.82,32.82,317,38.5
3/5/23,Sunday,Lane3,3/5/23 6:05,6:05:00,32.65,32.65,32.65,317,38.2
3/5/23,Sunday,Lane3,3/5/23 6:10,6:10:00,32.65,32.65,32.65,315,38.4
3/5/23,Sunday,Lane3,3/5/23 6:15,6:15:00,32.77,32.77,32.77,316,38.6
3/5/23,Sunday,Lane3,3/5/23 6:20,6:20:00,32.63,32.63,32.63,317,38.2
3/5/23,Sunday,Lane3,3/5/23 6:25,6:25:00,32.8,32.8,32.8,315,38.1
3/5/23,Sunday,Lane3,3/5/23 6:30,6:30:00,32.83,32.83,32.83,317,38.5
3/5/23,Sunday,Lane3,3/5/23 6:35,6:35:00,32.77,32.77,32.77,317,38.5
3/5/23,Sunday,Lane3,3/5/23 6:40,6:40:00,32.8,32.8,32.8,317,38.5
3/5/23,Sunday,Lane3,3/5/23 6:45,6:45:00,33.15,33.15,33.15,317,38.2
3/5/23,Sunday,Lane3,3/5/23 6:50,6:50:00,33.43,33.43,33.43,319,39.2
