Date,Day,Lane,Time,Minimum,Mean,Maximum,# Lane Pts,% Observed
3/5/23,Sunday,2,07:25,31.58,31.58,31.58,317.00,38.8
3/5/23,Sunday,2,07:30,31.62,31.62,31.62,316.00,38.6
3/5/23,Sunday,2,07:35,31.65,31.65,31.65,318.00,39.0
3/5/23,Sunday,2,07:40,31.63,31.63,31.63,318.00,39.0
3/5/23,Sunday,2,07:45,31.67,31.67,31.67,319.00,39.2
3/5/23,Sunday,2,07:50,31.78,31.78,31.78,318.00,39.3
3/5/23,Sunday,2,07:55,32.10,32.10,32.10,319.00,38.6
3/5/23,Sunday,2,08:00,32.22,32.22,32.22,318.00,38.4
3/5/23,Sunday,2,08:05,32.27,32.27,32.27,318.00,38.7
3/5/23,Sunday,2,08:10,32.58,32.58,32.58,318.00,38.7
3/5/23,Sunday,2,08:15,32.85,32.85,32.85,319.00,38.6
3/5/23,Sunday,2,08:20,32.75,32.75,32.75,319.00,38.6
3/5/23,Sunday,2,08:25,32.80,32.80,32.80,320.00,38.4
3/5/23,Sunday,2,08:30,32.88,32.88,32.88,320.00,38.4
3/5/23,Sunday,2,08:35,32.90,32.90,32.90,320.00,37.8
3/5/23,Sunday,2,08:40,32.88,32.88,32.88,320.00,37.8
3/5/23,Sunday,2,08:45,33.57,33.57,33.57,320.00,38.8
3/5/23,Sunday,2,08:50,33.57,33.57,33.57,319.00,38.9
3/5/23,Sunday,2,08:55,33.38,33.38,33.38,318.00,38.4
3/5/23,Sunday,2,09:00,33.23,33.23,33.23,319.00,37.9
3/5/23,Sunday,2,09:05,33.18,33.18,33.18,319.00,38.6
3/5/23,Sunday,2,09:10,33.18,33.18,33.18,319.00,38.2
3/5/23,Sunday,2,09:15,33.25,33.25,33.25,319.00,38.6
3/5/23,Sunday,2,09:20,33.23,33.23,33.23,319.00,38.2
3/5/23,Sunday,2,09:25,33.42,33.42,33.42,319.00,39.8
3/5/23,Sunday,2,09:30,33.55,33.55,33.55,320.00,40.0
3/5/23,Sunday,2,09:35,34.10,34.10,34.10,320.00,39.1
3/5/23,Sunday,2,09:40,34.37,34.37,34.37,320.00,40.0
3/5/23,Sunday,2,09:45,34.68,34.68,34.68,320.00,39.4
3/5/23,Sunday,2,09:50,35.13,35.13,35.13,320.00,39.4
3/5/23,Sunday,2,09:55,35.27,35.27,35.27,320.00,39.1
3/5/23,Sunday,2,10:00,34.87,34.87,34.87,318.00,39.0
3/5/23,Sunday,2,10:05,34.47,34.47,34.47,320.00,39.4
3/5/23,Sunday,2,10:10,34.50,34.50,34.50,319.00,39.5
3/5/23,Sunday,2,10:15,34.70,34.70,34.70,317.00,38.2
3/5/23,Sunday,2,10:20,34.63,34.63,34.63,319.00,38.6
3/5/23,Sunday,2,10:25,34.02,34.02,34.02,319.00,38.9
3/5/23,Sunday,2,10:30,33.78,33.78,33.78,321.00,39.6
3/5/23,Sunday,2,10:35,34.07,34.07,34.07,320.00,38.8
3/5/23,Sunday,2,10:40,34.42,34.42,34.42,320.00,38.8
3/5/23,Sunday,2,10:45,34.40,34.40,34.40,321.00,38.9
3/5/23,Sunday,2,10:50,34.30,34.30,34.30,320.00,38.4
3/5/23,Sunday,2,10:55,33.95,33.95,33.95,319.00,38.6
3/5/23,Sunday,2,11:00,33.57,33.57,33.57,319.00,39.5
3/5/23,Sunday,2,11:05,33.63,33.63,33.63,319.00,39.5
3/5/23,Sunday,2,11:10,33.80,33.80,33.80,320.00,39.4
3/5/23,Sunday,2,11:15,33.70,33.70,33.70,320.00,39.1
3/5/23,Sunday,2,11:20,33.83,33.83,33.83,320.00,39.4
3/5/23,Sunday,2,11:25,34.10,34.10,34.10,319.00,40.1
3/5/23,Sunday,2,11:30,34.53,34.53,34.53,320.00,38.8
3/5/23,Sunday,2,11:35,33.95,33.95,33.95,319.00,39.8
3/5/23,Sunday,2,11:40,33.80,33.80,33.80,319.00,38.9
3/5/23,Sunday,2,11:45,33.80,33.80,33.80,319.00,39.2
3/5/23,Sunday,2,11:50,34.10,34.10,34.10,320.00,39.7
3/5/23,Sunday,2,11:55,34.33,34.33,34.33,320.00,38.8
3/5/23,Sunday,2,12:00,34.37,34.37,34.37,320.00,39.7
3/5/23,Sunday,2,12:05,34.33,34.33,34.33,320.00,39.4
3/5/23,Sunday,2,12:10,34.62,34.62,34.62,320.00,38.4
3/5/23,Sunday,2,12:15,34.85,34.85,34.85,320.00,38.8
3/5/23,Sunday,2,12:20,34.82,34.82,34.82,320.00,38.8
3/5/23,Sunday,2,12:25,35.07,35.07,35.07,321.00,38.6
3/5/23,Sunday,2,12:30,35.00,35.00,35.00,319.00,38.6
3/5/23,Sunday,2,12:35,35.67,35.67,35.67,321.00,39.6
3/5/23,Sunday,2,12:40,35.60,35.60,35.60,319.00,39.8
3/5/23,Sunday,2,12:45,35.95,35.95,35.95,321.00,38.9
3/5/23,Sunday,2,12:50,36.62,36.62,36.62,320.00,38.8
3/5/23,Sunday,2,12:55,36.30,36.30,36.30,321.00,39.6
3/5/23,Sunday,2,13:00,36.45,36.45,36.45,321.00,38.9
3/5/23,Sunday,2,13:05,36.42,36.42,36.42,320.00,38.4
3/5/23,Sunday,2,13:10,36.33,36.33,36.33,320.00,38.8
3/5/23,Sunday,2,13:15,36.13,36.13,36.13,321.00,38.9
3/5/23,Sunday,2,13:20,36.37,36.37,36.37,321.00,38.6
3/5/23,Sunday,2,13:25,36.77,36.77,36.77,321.00,39.3
3/5/23,Sunday,2,13:30,36.68,36.68,36.68,320.00,39.1
3/5/23,Sunday,2,13:35,36.95,36.95,36.95,321.00,39.6
3/5/23,Sunday,2,13:40,37.07,37.07,37.07,321.00,39.6
3/5/23,Sunday,2,13:45,36.97,36.97,36.97,321.00,39.6
3/5/23,Sunday,2,13:50,36.63,36.63,36.63,321.00,38.9
3/5/23,Sunday,2,13:55,36.75,36.75,36.75,321.00,38.6
3/5/23,Sunday,2,14:00,36.75,36.75,36.75,320.00,38.8
3/5/23,Sunday,2,14:05,36.68,36.68,36.68,321.00,38.9
3/5/23,Sunday,2,14:10,37.30,37.30,37.30,321.00,38.9
3/5/23,Sunday,2,14:15,37.07,37.07,37.07,321.00,39.3
3/5/23,Sunday,2,14:20,37.17,37.17,37.17,322.00,37.9
3/5/23,Sunday,2,14:25,37.52,37.52,37.52,322.00,37.9
3/5/23,Sunday,2,14:30,38.23,38.23,38.23,322.00,38.5
3/5/23,Sunday,2,14:35,38.58,38.58,38.58,321.00,38.6
3/5/23,Sunday,2,14:40,38.05,38.05,38.05,322.00,38.5
3/5/23,Sunday,2,14:45,38.27,38.27,38.27,321.00,38.3
3/5/23,Sunday,2,14:50,38.20,38.20,38.20,322.00,38.2
3/5/23,Sunday,2,14:55,38.63,38.63,38.63,321.00,38.3
3/5/23,Sunday,2,15:00,39.22,39.22,39.22,323.00,39.0
3/5/23,Sunday,2,15:05,39.88,39.88,39.88,322.00,38.5
3/5/23,Sunday,2,15:10,39.80,39.80,39.80,324.00,38.6
3/5/23,Sunday,2,15:15,38.75,38.75,38.75,322.00,39.1
3/5/23,Sunday,2,15:20,38.87,38.87,38.87,322.00,39.8
3/5/23,Sunday,2,15:25,38.70,38.70,38.70,323.00,39.9
3/5/23,Sunday,2,15:30,38.47,38.47,38.47,323.00,39.3
3/5/23,Sunday,2,15:35,38.35,38.35,38.35,322.00,38.8
3/5/23,Sunday,2,15:40,38.67,38.67,38.67,323.00,39.0
3/5/23,Sunday,2,15:45,38.83,38.83,38.83,323.00,38.7
3/5/23,Sunday,2,15:50,39.62,39.62,39.62,323.00,39.3
3/5/23,Sunday,2,15:55,39.53,39.53,39.53,321.00,39.6
3/5/23,Sunday,2,16:00,39.85,39.85,39.85,324.00,39.5
3/5/23,Sunday,2,16:05,39.95,39.95,39.95,324.00,39.8
3/5/23,Sunday,2,16:10,39.68,39.68,39.68,324.00,39.8
3/5/23,Sunday,2,16:15,37.63,37.63,37.63,324.00,38.0
3/5/23,Sunday,2,16:20,37.87,37.87,37.87,324.00,39.2
3/5/23,Sunday,2,16:25,40.92,40.92,40.92,325.00,39.7
3/5/23,Sunday,2,16:30,38.55,38.55,38.55,324.00,39.2
3/5/23,Sunday,2,16:35,37.73,37.73,37.73,324.00,39.5
3/5/23,Sunday,2,16:40,36.45,36.45,36.45,322.00,39.4
3/5/23,Sunday,2,16:45,36.02,36.02,36.02,322.00,40.1
3/5/23,Sunday,2,16:50,37.87,37.87,37.87,322.00,39.1
3/5/23,Sunday,2,16:55,37.82,37.82,37.82,322.00,39.1
3/5/23,Sunday,2,17:00,38.50,38.50,38.50,321.00,39.3
3/5/23,Sunday,2,17:05,38.83,38.83,38.83,323.00,39.6
3/5/23,Sunday,2,17:10,38.43,38.43,38.43,323.00,40.6
3/5/23,Sunday,2,17:15,38.52,38.52,38.52,323.00,39.3
3/5/23,Sunday,2,17:20,38.38,38.38,38.38,323.00,39.6
3/5/23,Sunday,2,17:25,37.98,37.98,37.98,323.00,38.4
3/5/23,Sunday,2,17:30,37.25,37.25,37.25,320.00,38.1
3/5/23,Sunday,2,17:35,36.78,36.78,36.78,321.00,38.6
3/5/23,Sunday,2,17:40,35.67,35.67,35.67,321.00,38.9
3/5/23,Sunday,2,17:45,35.65,35.65,35.65,320.00,38.8
3/5/23,Sunday,2,17:50,35.12,35.12,35.12,321.00,39.3
3/5/23,Sunday,2,17:55,35.20,35.20,35.20,320.00,38.4
3/5/23,Sunday,2,18:00,35.42,35.42,35.42,320.00,39.4
3/5/23,Sunday,2,18:05,35.57,35.57,35.57,321.00,38.9
3/5/23,Sunday,2,18:10,35.63,35.63,35.63,321.00,38.9
3/5/23,Sunday,2,18:15,35.98,35.98,35.98,321.00,38.9
3/5/23,Sunday,2,18:20,36.43,36.43,36.43,320.00,38.1
3/5/23,Sunday,2,18:25,36.98,36.98,36.98,321.00,38.6
3/5/23,Sunday,2,18:30,36.50,36.50,36.50,319.00,38.6
3/5/23,Sunday,2,18:35,36.43,36.43,36.43,321.00,38.6
3/5/23,Sunday,2,18:40,36.53,36.53,36.53,319.00,38.6
3/5/23,Sunday,2,18:45,36.62,36.62,36.62,320.00,39.1
3/5/23,Sunday,2,18:50,36.80,36.80,36.80,320.00,39.1
3/5/23,Sunday,2,18:55,36.30,36.30,36.30,321.00,38.9
3/5/23,Sunday,2,19:00,35.90,35.90,35.90,321.00,39.3
3/5/23,Sunday,2,19:05,35.72,35.72,35.72,321.00,38.9
3/5/23,Sunday,2,19:10,36.32,36.32,36.32,319.00,38.9
3/5/23,Sunday,2,19:15,37.53,37.53,37.53,321.00,38.0
3/5/23,Sunday,2,19:20,37.35,37.35,37.35,321.00,38.0
3/5/23,Sunday,2,19:25,36.48,36.48,36.48,320.00,38.1
3/5/23,Sunday,2,19:30,35.58,35.58,35.58,321.00,39.9
3/5/23,Sunday,2,19:35,35.08,35.08,35.08,320.00,39.7
3/5/23,Sunday,2,19:40,34.60,34.60,34.60,320.00,39.1
3/5/23,Sunday,2,19:45,34.55,34.55,34.55,320.00,39.4
3/5/23,Sunday,2,19:50,34.48,34.48,34.48,320.00,39.7
3/5/23,Sunday,2,19:55,34.53,34.53,34.53,320.00,39.4
3/5/23,Sunday,2,20:00,34.03,34.03,34.03,320.00,39.4
3/5/23,Sunday,2,20:05,33.90,33.90,33.90,320.00,39.1
3/5/23,Sunday,2,20:10,33.73,33.73,33.73,320.00,39.1
3/5/23,Sunday,2,20:15,33.60,33.60,33.60,320.00,39.1
3/5/23,Sunday,2,20:20,33.57,33.57,33.57,319.00,38.9
3/5/23,Sunday,2,20:25,33.47,33.47,33.47,320.00,39.1
3/5/23,Sunday,2,20:30,33.77,33.77,33.77,319.00,39.2
3/5/23,Sunday,2,20:35,33.60,33.60,33.60,319.00,38.9
3/5/23,Sunday,2,20:40,33.45,33.45,33.45,319.00,38.9
3/5/23,Sunday,2,20:45,33.13,33.13,33.13,319.00,38.6
3/5/23,Sunday,2,20:50,32.80,32.80,32.80,318.00,38.1
3/5/23,Sunday,2,20:55,32.32,32.32,32.32,319.00,38.9
3/5/23,Sunday,2,21:00,31.83,31.83,31.83,319.00,37.9
3/5/23,Sunday,2,21:05,31.65,31.65,31.65,318.00,38.1
3/5/23,Sunday,2,21:10,31.67,31.67,31.67,317.00,38.8
3/5/23,Sunday,2,21:15,31.93,31.93,31.93,319.00,37.6
3/5/23,Sunday,2,21:20,32.18,32.18,32.18,319.00,38.6
3/5/23,Sunday,2,21:25,32.38,32.38,32.38,318.00,38.4
3/5/23,Sunday,2,21:30,32.27,32.27,32.27,318.00,38.7
3/5/23,Sunday,2,21:35,31.73,31.73,31.73,317.00,37.9
3/5/23,Sunday,2,21:40,31.47,31.47,31.47,318.00,38.4
3/5/23,Sunday,2,21:45,31.38,31.38,31.38,318.00,38.7
3/5/23,Sunday,2,21:50,31.47,31.47,31.47,317.00,38.5
3/5/23,Sunday,2,21:55,31.83,31.83,31.83,318.00,38.4
3/5/23,Sunday,2,22:00,31.82,31.82,31.82,317.00,38.5
3/5/23,Sunday,2,22:05,31.70,31.70,31.70,318.00,38.1
3/5/23,Sunday,2,22:10,31.77,31.77,31.77,318.00,37.7
3/5/23,Sunday,2,22:15,31.77,31.77,31.77,318.00,37.7
3/5/23,Sunday,2,22:20,31.78,31.78,31.78,318.00,37.7
3/5/23,Sunday,2,22:25,31.82,31.82,31.82,319.00,37.6
3/5/23,Sunday,2,22:30,31.72,31.72,31.72,317.00,37.9
3/5/23,Sunday,2,22:35,31.57,31.57,31.57,318.00,38.4
3/5/23,Sunday,2,22:40,31.57,31.57,31.57,318.00,38.4
3/5/23,Sunday,2,22:45,31.48,31.48,31.48,316.00,38.6
3/5/23,Sunday,2,22:50,31.38,31.38,31.38,318.00,39.0
3/5/23,Sunday,2,22:55,31.58,31.58,31.58,318.00,38.4
3/5/23,Sunday,2,23:00,31.75,31.75,31.75,318.00,38.4
3/5/23,Sunday,2,23:05,31.73,31.73,31.73,318.00,38.4
3/5/23,Sunday,2,23:10,31.60,31.60,31.60,317.00,38.2
3/5/23,Sunday,2,23:15,31.42,31.42,31.42,318.00,38.7
3/5/23,Sunday,2,23:20,31.33,31.33,31.33,317.00,38.8
3/5/23,Sunday,2,23:25,31.23,31.23,31.23,318.00,39.0
3/5/23,Sunday,2,23:30,31.18,31.18,31.18,317.00,38.8
3/5/23,Sunday,2,23:35,31.10,31.10,31.10,316.00,38.6
3/5/23,Sunday,2,23:40,31.05,31.05,31.05,317.00,38.5
3/5/23,Sunday,2,23:45,31.05,31.05,31.05,317.00,38.5
3/5/23,Sunday,2,23:50,31.18,31.18,31.18,317.00,38.5
3/5/23,Sunday,2,23:55,31.17,31.17,31.17,317.00,38.5
3/5/23,Sunday,3,00:00,34.08,34.08,34.08,318.00,38.7
3/5/23,Sunday,3,00:05,34.37,34.37,34.37,318.00,39.3
3/5/23,Sunday,3,00:10,34.63,34.63,34.63,317.00,39.1
3/5/23,Sunday,3,00:15,34.65,34.65,34.65,317.00,38.8
3/5/23,Sunday,3,00:20,34.60,34.60,34.60,318.00,39.3
3/5/23,Sunday,3,00:25,34.57,34.57,34.57,318.00,39.0
3/5/23,Sunday,3,00:30,34.57,34.57,34.57,317.00,39.1
3/5/23,Sunday,3,00:35,34.53,34.53,34.53,318.00,39.0
3/5/23,Sunday,3,00:40,34.53,34.53,34.53,318.00,39.0
3/5/23,Sunday,3,00:45,34.45,34.45,34.45,318.00,39.0
3/5/23,Sunday,3,00:50,34.48,34.48,34.48,318.00,39.0
3/5/23,Sunday,3,00:55,34.42,34.42,34.42,318.00,39.0
3/5/23,Sunday,3,01:00,34.43,34.43,34.43,318.00,39.0
3/5/23,Sunday,3,01:05,34.50,34.50,34.50,317.00,39.1
3/5/23,Sunday,3,01:10,35.03,35.03,35.03,318.00,38.7
3/5/23,Sunday,3,01:15,34.75,34.75,34.75,317.00,39.1
3/5/23,Sunday,3,01:20,34.62,34.62,34.62,317.00,39.1
3/5/23,Sunday,3,01:25,34.72,34.72,34.72,318.00,39.0
3/5/23,Sunday,3,01:30,32.88,32.88,32.88,318.00,39.0
3/5/23,Sunday,3,01:35,32.73,32.73,32.73,316.00,38.6
3/5/23,Sunday,3,01:40,32.72,32.72,32.72,316.00,38.6
3/5/23,Sunday,3,01:45,32.67,32.67,32.67,317.00,38.2
3/5/23,Sunday,3,01:50,32.78,32.78,32.78,317.00,38.8
3/5/23,Sunday,3,01:55,33.30,33.30,33.30,316.00,38.9
3/5/23,Sunday,3,02:00,33.15,33.15,33.15,317.00,38.8
3/5/23,Sunday,3,02:05,32.93,32.93,32.93,317.00,38.8
3/5/23,Sunday,3,02:10,32.80,32.80,32.80,317.00,38.5
3/5/23,Sunday,3,02:15,32.72,32.72,32.72,316.00,38.3
3/5/23,Sunday,3,02:20,32.67,32.67,32.67,316.00,38.0
3/5/23,Sunday,3,02:25,32.62,32.62,32.62,317.00,38.5
3/5/23,Sunday,3,02:30,32.73,32.73,32.73,316.00,38.3
3/5/23,Sunday,3,02:35,32.80,32.80,32.80,316.00,38.3
3/5/23,Sunday,3,02:40,32.88,32.88,32.88,318.00,39.0
3/5/23,Sunday,3,02:45,32.80,32.80,32.80,317.00,38.5
3/5/23,Sunday,3,02:50,32.77,32.77,32.77,317.00,38.5
3/5/23,Sunday,3,02:55,32.72,32.72,32.72,317.00,38.5
3/5/23,Sunday,3,03:00,32.78,32.78,32.78,317.00,38.5
3/5/23,Sunday,3,03:05,32.78,32.78,32.78,316.00,38.3
3/5/23,Sunday,3,03:10,32.68,32.68,32.68,317.00,38.5
3/5/23,Sunday,3,03:15,32.62,32.62,32.62,317.00,38.5
3/5/23,Sunday,3,03:20,32.72,32.72,32.72,317.00,38.5
3/5/23,Sunday,3,03:25,32.68,32.68,32.68,317.00,38.5
3/5/23,Sunday,3,03:30,32.72,32.72,32.72,317.00,38.5
3/5/23,Sunday,3,03:35,32.72,32.72,32.72,317.00,38.5
3/5/23,Sunday,3,03:40,32.82,32.82,32.82,316.00,38.3
3/5/23,Sunday,3,03:45,32.90,32.90,32.90,318.00,39.0
3/5/23,Sunday,3,03:50,32.83,32.83,32.83,316.00,38.6
3/5/23,Sunday,3,03:55,32.78,32.78,32.78,317.00,38.5
3/5/23,Sunday,3,04:00,32.82,32.82,32.82,316.00,38.6
3/5/23,Sunday,3,04:05,32.87,32.87,32.87,316.00,38.6
3/5/23,Sunday,3,04:10,32.82,32.82,32.82,317.00,38.5
3/5/23,Sunday,3,04:15,32.78,32.78,32.78,317.00,38.5
3/5/23,Sunday,3,04:20,32.80,32.80,32.80,317.00,38.5
3/5/23,Sunday,3,04:25,32.73,32.73,32.73,316.00,38.6
3/5/23,Sunday,3,04:30,32.83,32.83,32.83,317.00,38.5
3/5/23,Sunday,3,04:35,33.13,33.13,33.13,318.00,39.0
3/5/23,Sunday,3,04:40,32.93,32.93,32.93,318.00,38.4
3/5/23,Sunday,3,04:45,32.80,32.80,32.80,318.00,38.7
3/5/23,Sunday,3,04:50,32.78,32.78,32.78,318.00,38.7
3/5/23,Sunday,3,04:55,32.80,32.80,32.80,317.00,38.5
3/5/23,Sunday,3,05:00,32.77,32.77,32.77,317.00,38.5
3/5/23,Sunday,3,05:05,32.85,32.85,32.85,317.00,38.5
3/5/23,Sunday,3,05:10,32.93,32.93,32.93,316.00,38.6
3/5/23,Sunday,3,05:15,32.93,32.93,32.93,318.00,38.7
3/5/23,Sunday,3,05:20,32.83,32.83,32.83,318.00,38.7
3/5/23,Sunday,3,05:25,32.80,32.80,32.80,317.00,38.5
3/5/23,Sunday,3,05:30,32.83,32.83,32.83,317.00,38.5
3/5/23,Sunday,3,05:35,32.88,32.88,32.88,317.00,38.5
3/5/23,Sunday,3,05:40,32.95,32.95,32.95,317.00,38.8
3/5/23,Sunday,3,05:45,32.87,32.87,32.87,316.00,38.9
3/5/23,Sunday,3,05:50,32.82,32.82,32.82,316.00,38.6
3/5/23,Sunday,3,05:55,32.82,32.82,32.82,315.00,38.4
3/5/23,Sunday,3,06:00,32.82,32.82,32.82,317.00,38.5
3/5/23,Sunday,3,06:05,32.65,32.65,32.65,317.00,38.2
3/5/23,Sunday,3,06:10,32.65,32.65,32.65,315.00,38.4
3/5/23,Sunday,3,06:15,32.77,32.77,32.77,316.00,38.6
3/5/23,Sunday,3,06:20,32.63,32.63,32.63,317.00,38.2
3/5/23,Sunday,3,06:25,32.80,32.80,32.80,315.00,38.1
3/5/23,Sunday,3,06:30,32.83,32.83,32.83,317.00,38.5
3/5/23,Sunday,3,06:35,32.77,32.77,32.77,317.00,38.5
3/5/23,Sunday,3,06:40,32.80,32.80,32.80,317.00,38.5
3/5/23,Sunday,3,06:45,33.15,33.15,33.15,317.00,38.2
3/5/23,Sunday,3,06:50,33.43,33.43,33.43,319.00,39.2
3/5/23,Sunday,3,06:55,33.78,33.78,33.78,318.00,39.0
3/5/23,Sunday,3,07:00,33.48,33.48,33.48,318.00,39.3
3/5/23,Sunday,3,07:05,33.22,33.22,33.22,318.00,38.7
3/5/23,Sunday,3,07:10,33.28,33.28,33.28,317.00,38.8
3/5/23,Sunday,3,07:15,33.25,33.25,33.25,317.00,38.5
3/5/23,Sunday,3,07:20,33.10,33.10,33.10,318.00,38.7
3/5/23,Sunday,3,07:25,33.20,33.20,33.20,317.00,38.8
3/5/23,Sunday,3,07:30,33.38,33.38,33.38,316.00,38.6
3/5/23,Sunday,3,07:35,33.35,33.35,33.35,318.00,39.0
3/5/23,Sunday,3,07:40,33.67,33.67,33.67,318.00,39.0
3/5/23,Sunday,3,07:45,33.73,33.73,33.73,319.00,39.2
3/5/23,Sunday,3,07:50,34.22,34.22,34.22,318.00,39.3
3/5/23,Sunday,3,07:55,34.53,34.53,34.53,319.00,38.6
3/5/23,Sunday,3,08:00,34.18,34.18,34.18,318.00,38.4
3/5/23,Sunday,3,08:05,34.07,34.07,34.07,318.00,38.7
3/5/23,Sunday,3,08:10,34.45,34.45,34.45,318.00,38.7
3/5/23,Sunday,3,08:15,34.40,34.40,34.40,319.00,38.6
3/5/23,Sunday,3,08:20,34.38,34.38,34.38,319.00,38.6
3/5/23,Sunday,3,08:25,35.17,35.17,35.17,320.00,38.4
3/5/23,Sunday,3,08:30,35.82,35.82,35.82,320.00,38.4
3/5/23,Sunday,3,08:35,36.25,36.25,36.25,320.00,37.8
3/5/23,Sunday,3,08:40,36.30,36.30,36.30,320.00,37.8
3/5/23,Sunday,3,08:45,36.77,36.77,36.77,320.00,38.8
3/5/23,Sunday,3,08:50,36.90,36.90,36.90,319.00,38.9
3/5/23,Sunday,3,08:55,37.20,37.20,37.20,318.00,38.4
3/5/23,Sunday,3,09:00,36.15,36.15,36.15,319.00,37.9
3/5/23,Sunday,3,09:05,35.23,35.23,35.23,319.00,38.6
3/5/23,Sunday,3,09:10,34.95,34.95,34.95,319.00,38.2
3/5/23,Sunday,3,09:15,34.92,34.92,34.92,319.00,38.6
3/5/23,Sunday,3,09:20,34.90,34.90,34.90,319.00,38.2
3/5/23,Sunday,3,09:25,35.28,35.28,35.28,319.00,39.8
3/5/23,Sunday,3,09:30,35.40,35.40,35.40,320.00,40.0
3/5/23,Sunday,3,09:35,35.90,35.90,35.90,320.00,39.1
3/5/23,Sunday,3,09:40,35.83,35.83,35.83,320.00,40.0
3/5/23,Sunday,3,09:45,35.77,35.77,35.77,320.00,39.4
3/5/23,Sunday,3,09:50,35.65,35.65,35.65,320.00,39.4
3/5/23,Sunday,3,09:55,36.03,36.03,36.03,320.00,39.1
3/5/23,Sunday,3,10:00,35.88,35.88,35.88,318.00,39.0
3/5/23,Sunday,3,10:05,35.48,35.48,35.48,320.00,39.4
3/5/23,Sunday,3,10:10,35.55,35.55,35.55,319.00,39.5
3/5/23,Sunday,3,10:15,35.92,35.92,35.92,317.00,38.2
3/5/23,Sunday,3,10:20,36.10,36.10,36.10,319.00,38.6
3/5/23,Sunday,3,10:25,36.08,36.08,36.08,319.00,38.9
3/5/23,Sunday,3,10:30,36.48,36.48,36.48,321.00,39.6
3/5/23,Sunday,3,10:35,37.38,37.38,37.38,320.00,38.8
3/5/23,Sunday,3,10:40,37.80,37.80,37.80,320.00,38.8
3/5/23,Sunday,3,10:45,37.28,37.28,37.28,321.00,38.9
3/5/23,Sunday,3,10:50,36.20,36.20,36.20,320.00,38.4
3/5/23,Sunday,3,10:55,35.43,35.43,35.43,319.00,38.6
3/5/23,Sunday,3,11:00,34.95,34.95,34.95,319.00,39.5
3/5/23,Sunday,3,11:05,35.05,35.05,35.05,319.00,39.5
3/5/23,Sunday,3,11:10,35.23,35.23,35.23,320.00,39.4
3/5/23,Sunday,3,11:15,35.08,35.08,35.08,320.00,39.1
3/5/23,Sunday,3,11:20,35.10,35.10,35.10,320.00,39.4
3/5/23,Sunday,3,11:25,35.23,35.23,35.23,319.00,40.1
3/5/23,Sunday,3,11:30,35.82,35.82,35.82,320.00,38.8
3/5/23,Sunday,3,11:35,35.57,35.57,35.57,319.00,39.8
3/5/23,Sunday,3,11:40,35.37,35.37,35.37,319.00,38.9
3/5/23,Sunday,3,11:45,35.20,35.20,35.20,319.00,39.2
3/5/23,Sunday,3,11:50,35.37,35.37,35.37,320.00,39.7
3/5/23,Sunday,3,11:55,35.75,35.75,35.75,320.00,38.8
3/5/23,Sunday,3,12:00,35.78,35.78,35.78,320.00,39.7
3/5/23,Sunday,3,12:05,35.72,35.72,35.72,320.00,39.4
3/5/23,Sunday,3,12:10,36.05,36.05,36.05,320.00,38.4
3/5/23,Sunday,3,12:15,36.17,36.17,36.17,320.00,38.8
3/5/23,Sunday,3,12:20,36.05,36.05,36.05,320.00,38.8
3/5/23,Sunday,3,12:25,36.27,36.27,36.27,321.00,38.6
3/5/23,Sunday,3,12:30,36.12,36.12,36.12,319.00,38.6
3/5/23,Sunday,3,12:35,36.65,36.65,36.65,321.00,39.6
3/5/23,Sunday,3,12:40,36.67,36.67,36.67,319.00,39.8
3/5/23,Sunday,3,12:45,36.95,36.95,36.95,321.00,38.9
3/5/23,Sunday,3,12:50,37.35,37.35,37.35,320.00,38.8
3/5/23,Sunday,3,12:55,37.20,37.20,37.20,321.00,39.6
3/5/23,Sunday,3,13:00,37.20,37.20,37.20,321.00,38.9
3/5/23,Sunday,3,13:05,37.50,37.50,37.50,320.00,38.4
3/5/23,Sunday,3,13:10,37.45,37.45,37.45,320.00,38.8
3/5/23,Sunday,3,13:15,37.37,37.37,37.37,321.00,38.9
3/5/23,Sunday,3,13:20,37.55,37.55,37.55,321.00,38.6
3/5/23,Sunday,3,13:25,38.27,38.27,38.27,321.00,39.3
3/5/23,Sunday,3,13:30,38.13,38.13,38.13,320.00,39.1
3/5/23,Sunday,3,13:35,38.20,38.20,38.20,321.00,39.6
3/5/23,Sunday,3,13:40,38.25,38.25,38.25,321.00,39.6
3/5/23,Sunday,3,13:45,38.13,38.13,38.13,321.00,39.6
3/5/23,Sunday,3,13:50,37.63,37.63,37.63,321.00,38.9
3/5/23,Sunday,3,13:55,37.62,37.62,37.62,321.00,38.6
3/5/23,Sunday,3,14:00,37.58,37.58,37.58,320.00,38.8
3/5/23,Sunday,3,14:05,37.58,37.58,37.58,321.00,38.9
3/5/23,Sunday,3,14:10,37.87,37.87,37.87,321.00,38.9
3/5/23,Sunday,3,14:15,38.03,38.03,38.03,321.00,39.3
3/5/23,Sunday,3,14:20,38.02,38.02,38.02,322.00,37.9
3/5/23,Sunday,3,14:25,38.27,38.27,38.27,322.00,37.9
3/5/23,Sunday,3,14:30,38.30,38.30,38.30,322.00,38.5
3/5/23,Sunday,3,14:35,38.17,38.17,38.17,321.00,38.6
3/5/23,Sunday,3,14:40,38.13,38.13,38.13,322.00,38.5
3/5/23,Sunday,3,14:45,38.03,38.03,38.03,321.00,38.3
